Width,Height,Label
0.492,0.47699757869249393,bicycle
0.52,0.38256658595641646,guitar
0.15,0.5351089588377724,pencil
0.33,0.3583535108958838,clock
0.382,0.09200968523002422,car
0.37,0.19128329297820823,fish
0.304,0.27602905569007263,house
0.648,0.7336561743341404,tree
0.332,0.4067796610169492,bicycle
0.234,0.49878934624697335,guitar
0.27,0.49878934624697335,pencil
0.374,0.5084745762711864,clock
0.462,0.3486682808716707,car
0.394,0.2397094430992736,fish
0.39,0.35351089588377727,house
0.426,0.5544794188861986,tree
0.482,0.4576271186440678,bicycle
0.408,0.7167070217917676,guitar
0.434,0.3268765133171913,pencil
0.292,0.7723970944309927,clock
0.64,0.32929782082324455,car
0.46,0.28087167070217917,fish
0.482,0.6029055690072639,house
0.566,0.8523002421307506,tree
0.512,0.4963680387409201,bicycle
0.546,0.5302663438256658,guitar
0.118,0.5351089588377724,pencil
0.304,0.4600484261501211,clock
0.356,0.4915254237288136,fish
0.362,0.5786924939467313,house
0.494,0.8087167070217918,tree
0.548,0.5108958837772397,bicycle
0.562,0.5835351089588378,guitar
0.2,0.423728813559322,pencil
0.514,0.5786924939467313,clock
0.648,0.25181598062953997,car
0.396,0.2324455205811138,fish
0.286,0.5665859564164649,house
0.45,0.5956416464891041,tree
0.536,0.2857142857142857,bicycle
0.23,0.7094430992736077,guitar
0.568,0.6246973365617433,pencil
0.366,0.2857142857142857,clock
0.722,0.34624697336561744,car
0.552,0.5108958837772397,fish
0.524,0.7530266343825666,tree
0.56,0.38498789346246975,bicycle
0.618,0.6271186440677966,guitar
0.414,0.6707021791767555,pencil
0.522,0.46731234866828086,clock
0.318,0.09927360774818401,car
0.172,0.37530266343825663,fish
0.234,0.43341404358353514,house
0.444,0.5883777239709443,tree
0.408,0.2736077481840194,bicycle
0.382,0.43099273607748184,guitar
0.168,0.4067796610169492,pencil
0.316,0.38498789346246975,clock
1,0.2397094430992736,car
0.546,0.3099273607748184,fish
0.872,0.5060532687651331,house
0.51,0.6634382566585957,tree
0.414,0.22276029055690072,bicycle
0.454,0.6295399515738499,guitar
0.274,0.6053268765133172,pencil
0.394,0.48184019370460046,clock
0.306,0.19854721549636803,car
0.26,0.06779661016949153,fish
0.288,0.4067796610169492,house
0.272,0.42857142857142855,tree
0.26,0.16707021791767554,bicycle
0.498,0.18886198547215496,guitar
0.3,0.04116222760290557,pencil
0.256,0.26634382566585957,clock
0.656,0.3704600484261501,car
0.634,0.6295399515738499,fish
0.646,0.7336561743341404,house
0.604,0.7796610169491526,tree
0.534,0.4261501210653753,bicycle
0.646,0.7433414043583535,guitar
0.62,0.3704600484261501,car
0.59,0.423728813559322,fish
0.374,0.5714285714285714,house
0.444,0.7239709443099274,tree
0.512,0.38256658595641646,bicycle
0.302,0.7191283292978208,guitar
0.188,0.6319612590799032,pencil
0.432,0.5956416464891041,clock
0.694,0.2009685230024213,car
0.538,0.36561743341404357,fish
0.324,0.6246973365617433,house
0.534,0.8087167070217918,tree
0.542,0.26150121065375304,bicycle
0.18,0.7094430992736077,guitar
0.492,0.3171912832929782,pencil
0.248,0.48184019370460046,clock
0.586,0.29782082324455206,car
0.44,0.22276029055690072,fish
0.342,0.46973365617433416,house
0.312,0.6682808716707022,tree
0.602,0.48184019370460046,bicycle
0.298,0.6440677966101694,guitar
0.304,0.3099273607748184,pencil
0.368,0.4116222760290557,clock
0.488,0.43099273607748184,car
0.436,0.36319612590799033,fish
0.464,0.4552058111380145,house
0.632,0.801452784503632,tree
0.442,0.4648910411622276,bicycle
0.442,0.6997578692493946,guitar
0.622,0.5084745762711864,car
0.384,0.38256658595641646,fish
0.538,0.5108958837772397,house
0.646,0.5956416464891041,tree
0.394,0.423728813559322,bicycle
0.458,0.4939467312348668,guitar
0.12,0.5738498789346247,pencil
0.34,0.47699757869249393,clock
0.49,0.2566585956416465,car
0.408,0.21307506053268765,fish
0.51,0.3341404358353511,house
0.464,0.5980629539951574,tree
0.234,0.15254237288135594,bicycle
0.442,0.4915254237288136,guitar
0.084,0.6513317191283293,pencil
0.264,0.288135593220339,clock
0.386,0.2179176755447942,car
0.38,0.22518159806295399,fish
0.61,0.6440677966101694,house
0.478,0.784503631961259,tree
0.566,0.5569007263922519,bicycle
0.18,0.44794188861985473,guitar
